"ID","NAME","STATUS","OPENINGTIME","CLOSINGTIME","DAYSOFWEEK","PARTOFREFERENCE","MANAGINGORGANIZATION","TYPECODE","TYPEDESCRIPTION"
Q103R,Quirófano 03,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q104R,Quirófano 04,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q105R,Quirófano 05,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q106R,Quirófano 06,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q107R,Quirófano 07,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q108R,Quirófano 08,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q109R,Quirófano 09,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q110R,Quirófano 10,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q111R,Quirófano 11,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q112R,Quirófano 12,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q113R,Quirófano 13,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q114R,Quirófano 14,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q215R,Quirófano 15,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q216R,Quirófano 16,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q217R,Quirófano 17,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q218R,Quirófano 18,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q219R,Quirófano 19,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q220R,Quirófano 20,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q321R,Quirófano 21,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q322R,Quirófano 22,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q323R,Quirófano 23,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q324R,Quirófano 24,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q325R,Quirófano 25,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q326R,Quirófano 26,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q327R,Quirófano 27,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q328R,Quirófano 28,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q329R,Quirófano 29,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
Q330R,Quirófano 30,active,"08:00:00","23:59:00","mon,tue,wed,thu,fri",,PQUIR,OR,Operating room
"5A13",Cama 5A13,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A14",Cama 5A14,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A15",Cama 5A15,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A16",Cama 5A16,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A17",Cama 5A17,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A18",Cama 5A18,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A19",Cama 5A19,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A20",Cama 5A20,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A21",Cama 5A21,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5A22",Cama 5A22,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5A",COBG,BD,Bed
"5B01",Cama 5B01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B02",Cama 5B02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B03",Cama 5B03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B04",Cama 5B04,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B05",Cama 5B05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B06",Cama 5B06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B07",Cama 5B07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B08",Cama 5B08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B09",Cama 5B09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B10",Cama 5B10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B11",Cama 5B11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5B12",Cama 5B12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5B",COBG,BD,Bed
"5C01",Cama 5C01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C02",Cama 5C02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C03",Cama 5C03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C04",Cama 5C04,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C05",Cama 5C05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C06",Cama 5C06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C07",Cama 5C07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C08",Cama 5C08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C09",Cama 5C09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C10",Cama 5C10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C11",Cama 5C11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5C12",Cama 5C12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5C",COBG,BD,Bed
"5D01",Cama 5D01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D02",Cama 5D02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D03",Cama 5D03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D04",Cama 5D04,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D05",Cama 5D05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D06",Cama 5D06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D07",Cama 5D07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D08",Cama 5D08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D09",Cama 5D09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D10",Cama 5D10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D11",Cama 5D11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
"5D12",Cama 5D12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5D",COBG,BD,Bed
C201,Cama C201,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C202,Cama C202,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C203,Cama C203,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C204,Cama C204,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C205,Cama C205,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C206,Cama C206,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C207,Cama C207,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C208,Cama C208,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C209,Cama C209,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C210,Cama C210,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C211,Cama C211,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C212,Cama C212,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C213,Cama C213,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C214,Cama C214,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C216,Cama C216,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C217,Cama C217,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C218,Cama C218,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C219,Cama C219,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C220,Cama C220,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C221,Cama C221,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C222,Cama C222,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C256,Cama C256,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C250,CMQUI,BD,Bed
C301,Cama C301,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C302,Cama C302,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C303,Cama C303,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C304,Cama C304,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C305,Cama C305,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C306,Cama C306,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C307,Cama C307,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C308,Cama C308,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C309,Cama C309,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C310,Cama C310,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C311,Cama C311,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C312,Cama C312,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C313,Cama C313,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C314,Cama C314,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C315,Cama C315,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C316,Cama C316,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C317,Cama C317,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C318,Cama C318,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C300,CMQUI,BD,Bed
C401,Cama C401,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C402,Cama C402,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C403,Cama C403,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C404,Cama C404,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C405,Cama C405,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C406,Cama C406,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C407,Cama C407,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C408,Cama C408,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C409,Cama C409,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C410,Cama C410,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C411,Cama C411,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C412,Cama C412,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C413,Cama C413,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C414,Cama C414,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C415,Cama C415,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C416,Cama C416,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C417,Cama C417,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C418,Cama C418,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C419,Cama C419,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C420,Cama C420,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C421,Cama C421,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C422,Cama C422,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C423,Cama C423,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C424,Cama C424,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C400,CMQUI,BD,Bed
C501,Cama C501,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C502,Cama C502,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C503,Cama C503,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C504,Cama C504,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C505,Cama C505,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C506,Cama C506,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C507,Cama C507,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C508,Cama C508,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C509,Cama C509,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C510,Cama C510,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C511,Cama C511,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C512,Cama C512,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C513,Cama C513,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C514,Cama C514,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C515,Cama C515,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C516,Cama C516,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C517,Cama C517,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C518,Cama C518,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C519,Cama C519,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C520,Cama C520,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C521,Cama C521,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C522,Cama C522,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C500,CMQUI,BD,Bed
C601,Cama C601,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C602,Cama C602,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C603,Cama C603,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C604,Cama C604,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C605,Cama C605,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C606,Cama C606,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
C607,Cama C607,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",C600,CMQUI,BD,Bed
"4233",Cama 4233,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4234",Cama 4234,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4235",Cama 4235,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4236",Cama 4236,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4237",Cama 4237,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4238",Cama 4238,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4239",Cama 4239,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4240",Cama 4240,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4200",CMQUI,BD,Bed
"4301",Cama 4301,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4302",Cama 4302,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4303",Cama 4303,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4304",Cama 4304,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4305",Cama 4305,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4306",Cama 4306,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4307",Cama 4307 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4308",Cama 4308 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4309",Cama 4309,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4310",Cama 4310,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4311",Cama 4311,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4312",Cama 4312,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4313",Cama 4313,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4314",Cama 4314,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4315",Cama 4315 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4316",Cama 4316 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4317",Cama 4317 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4318",Cama 4318 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4319",Cama 4319 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4320",Cama 4320 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4321",Cama 4321 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4322",Cama 4322 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4323",Cama 4323,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4324",Cama 4324,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4325",Cama 4325,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4326",Cama 4326,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4327",Cama 4327,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4328",Cama 4328,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4329",Cama 4329,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4330",Cama 4330,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4331",Cama 4331,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4332",Cama 4332,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4333",Cama 4333,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4334",Cama 4334,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4335",Cama 4335,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4336",Cama 4336,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4337",Cama 4337,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4300",CMQUI,BD,Bed
"4401",Cama 4401,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4402",Cama 4402,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4403",Cama 4403,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4404",Cama 4404,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4405",Cama 4405,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4406",Cama 4406,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4407",Cama 4407,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4408",Cama 4408,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4409",Cama 4409 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4410",Cama 4410 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4411",Cama 4411 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4412",Cama 4412 P,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
